Timestamp,Latitude,Longitude,Status
2024-12-02 00:50:50,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:53,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:54,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:55,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,Object missing detected
2024-12-02 00:50:56,23.2547,77.4029,Object missing detected
2024-12-02 00:50:56,23.2547,77.4029,Object missing detected
2024-12-02 00:50:56,23.2547,77.4029,Object missing detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:56,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,No changes detected
2024-12-02 00:50:57,23.2547,77.4029,Object missing detected
2024-12-02 00:50:57,23.2547,77.4029,Object missing detected
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Error: Unable to detect sufficient features in one or both images.
2024-12-02 00:50:57,23.2547,77.4029,Object missing detected
2024-12-02 00:50:57,23.2547,77.4029,Object missing detected
2024-12-02 00:50:58,23.2547,77.4029,Object missing detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,Object missing detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,Object missing detected
2024-12-02 00:50:58,23.2547,77.4029,Object missing detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:58,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:50:59,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:00,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:01,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:02,23.2547,77.4029,No changes detected
2024-12-02 00:51:03,23.2547,77.4029,No changes detected
